"original_url","final_url","status_code","is_redirect","redirect_type","redirect_chain","error","checked_at"
https://www.atlascopco.com/en-zm/construction-equipment/products/portable-specialty-equipment,https://www.atlascopco.com/en-zm/construction-equipment/products/portable-specialty-equipment,200,false,,,,2026-05-06T05:40:10.516Z
https://www.atlascopco.com/en-zm/construction-equipment/resources/webinars/launch-event-zenergize,https://www.atlascopco.com/en-zm/construction-equipment/resources/webinars/launch-event-zenergize,200,false,,,,2026-05-06T05:40:15.861Z
https://www.atlascopco.com/en-zm/itba/innovations/ecodesign/important-information,https://www.atlascopco.com/en-zm/itba/innovations/ecodesign/important-information,200,false,,,,2026-05-06T05:40:19.285Z
https://www.atlascopco.com/en-zm/itba/plp/no-bad-vibes/safety-grinder-poster,https://www.atlascopco.com/en-zm/itba/plp/no-bad-vibes/safety-grinder-poster,200,false,,,,2026-05-06T05:40:22.887Z
https://www.atlascopco.com/en-zm/itba/plp/low-reaction-tools,https://www.atlascopco.com/en-zm/itba/plp/low-reaction-tools,200,false,,,,2026-05-06T05:40:27.423Z
https://www.atlascopco.com/en-zm/itba/plp/pti-pulse-tool-inovation,https://www.atlascopco.com/en-zm/itba/plp/pti-pulse-tool-inovation,200,false,,,,2026-05-06T05:40:30.346Z
https://www.edwardsvacuum.com/en-us/vacuum-pumps/forms,https://www.edwardsvacuum.com/en-us,200,true,302,302:https://www.edwardsvacuum.com/en-us,,2026-05-06T05:40:33.630Z
https://www.atlascopco.com/en-bd/compressors/customerbenefit/tons-campaign,https://www.atlascopco.com/en-bd/compressors/total-oxygen-nitrogen-solutions,200,true,301,301:https://www.atlascopco.com/en-bd/compressors/total-oxygen-nitrogen-solutions,,2026-05-06T05:40:35.298Z
https://www.atlascopco.com/en-bd/compressors/customerbenefit/how-to/compressor-installation-assistance/installairr,https://www.atlascopco.com/en-bd/compressors/customerbenefit/how-to/compressor-installation-assistance/installairr,404,false,,,,2026-05-06T05:40:40.031Z
