"original_url","final_url","status_code","is_redirect","redirect_type","redirect_chain","error","checked_at"
https://www.atlascopco.com/en-zm/construction-equipment/products/portable-specialty-equipment,https://www.atlascopco.com/en-zm/construction-equipment/products/portable-specialty-equipment,200,false,,,,2026-05-12T05:48:15.332Z
https://www.atlascopco.com/en-zm/construction-equipment/resources/webinars/launch-event-zenergize,https://www.atlascopco.com/en-zm/construction-equipment/resources/webinars/launch-event-zenergize,200,false,,,,2026-05-12T05:48:18.704Z
https://www.atlascopco.com/en-zm/itba/innovations/ecodesign/important-information,https://www.atlascopco.com/en-zm/itba/innovations/ecodesign/important-information,200,false,,,,2026-05-12T05:48:21.685Z
https://www.atlascopco.com/en-zm/itba/plp/no-bad-vibes/safety-grinder-poster,https://www.atlascopco.com/en-zm/itba/plp/no-bad-vibes/safety-grinder-poster,200,false,,,,2026-05-12T05:48:25.595Z
https://www.atlascopco.com/en-zm/itba/plp/low-reaction-tools,https://www.atlascopco.com/en-zm/itba/plp/low-reaction-tools,200,false,,,,2026-05-12T05:48:28.939Z
https://www.atlascopco.com/en-zm/itba/plp/pti-pulse-tool-inovation,https://www.atlascopco.com/en-zm/itba/plp/pti-pulse-tool-inovation,200,false,,,,2026-05-12T05:48:31.538Z
https://www.edwardsvacuum.com/en-us/vacuum-pumps/forms,https://www.edwardsvacuum.com/en-us,200,true,302,302:https://www.edwardsvacuum.com/en-us,,2026-05-12T05:48:34.425Z
https://www.atlascopco.com/en-bd/compressors/customerbenefit/tons-campaign,https://www.atlascopco.com/en-bd/compressors/total-oxygen-nitrogen-solutions,200,true,301,301:https://www.atlascopco.com/en-bd/compressors/total-oxygen-nitrogen-solutions,,2026-05-12T05:48:38.007Z
https://www.atlascopco.com/en-bd/compressors/customerbenefit/how-to/compressor-installation-assistance/installairr,https://www.atlascopco.com/en-bd/compressors/customerbenefit/how-to/compressor-installation-assistance/installairr,404,false,,,,2026-05-12T05:48:42.544Z
